content,id,postDate,author
This Comment was deleted.,112842,2019-11-01 15:47:42,No user
Thanks @arnabbiswas1 ,112855,2019-10-15 23:36:55,Tarek Hamdi
"Thanks for sharing @ryches !
What are your thoughts on using causal time series analysis python package like tigramite?
https://jakobrunge.github.io/tigramite/",112856,2019-10-16 08:17:38,Daniel
"Hi, this is Sean Law (creator of the STUMPY package)! Thanks for the shout out. I can also imagine using the matrix profile and the matrix profile indices (and left and right matrix profile indices for 1D time series) as input features to an ML regression model. Additionally, don’t forget to leverage the time series chains capability to explore forecasting with matrix profiles or consider using semantic segmentation (also included in STUMPY) to inform automatic change points and that can be used in Prophet. We are always interested in seeing new applications so feel free to post an issue on our Github page!",112856,2019-10-19 14:20:11,slaw
"Hi Sean , I love you package and use it very frequently , i wanted to suggest a simple extension of your packages to support spark dataframes ",112856,2019-10-31 11:07:33,AdityaVikramSingh
"Hi, @avikrams! I am not a Spark user myself but feel free to request the feature by submitting an issue to our Github page and provide any specifics that might help. Perhaps, you might consider submitting a PR?",112856,2019-11-24 01:10:29,slaw
I'm looking for a team. I'm EE and data scientist so I think I can have good input for this problem.,112856,2019-10-16 17:02:30,moisessalazar17
"Thanks ! 
@ryches  have you  ever use the1owl ? 
!pip install the1owl",112856,2019-10-30 00:44:04,CaesarLupum
"Yes, prophet is a nice time series package, but as I know,  it can not include other infos like count features or weather infos(unless you treat weather as holidays). ",112856,2019-10-19 11:17:23,LongYin/杰少
"With Prophet, weather can be included here because we know the values for both the training and the testing data. Weather can be considered as an additional regressor as described in the Prophet documentation. Also here is a notebook showing weather being used to assist forecasting bicycle usage in New Zealand.",112856,2019-10-20 04:15:52,ABE_
Thanks! :),112856,2019-10-16 08:28:16,Carlos Sevilla
This Comment was deleted.,112856,2019-10-16 10:59:00,No user
This Comment was deleted.,112856,2019-10-16 06:38:21,No user
Great collection. Thank you for sharing!👌 ,113080,2019-10-30 19:12:12,Adrian Zinovei
you are welcome,113080,2019-11-04 21:55:58,Tarek Hamdi
Great ! thanks for sharing  @hamditarek  ! ,113080,2019-10-17 02:20:13,CaesarLupum
You are welcome @caesarlupum and good luck,113080,2019-10-17 02:27:27,Tarek Hamdi
Thanks @hamditarek ! Good luck ! ,113080,2019-10-30 19:31:54,CaesarLupum
Oh wow – good catch! Very much appreciated! 👍 ,113080,2019-10-18 21:53:31,chmaxx
You are welcome @chmaxx and good luck,113080,2019-10-18 22:08:29,Tarek Hamdi
"Very Informative & Helpful
Thanks @hamditarek ",113080,2019-10-17 05:54:09,𝓥𝓮𝓮𝓻𝓪𝓵𝓪 𝓗𝓪𝓻𝓲 𝓚𝓻𝓲𝓼𝓱𝓷𝓪
You are welcome @veeralakrishna ,113080,2019-10-17 09:20:51,Tarek Hamdi
Very informative. Thanks for sharing buddy!,113080,2019-10-17 15:56:21,Manraj Singh
You are welcome @themonologue  and good luck,113080,2019-10-17 16:28:56,Tarek Hamdi
"Split into halves by time
train = train.sort_index(by='timestamp').reset_index(drop=True)
train, holdout = train.iloc[:int(len(train) * 0.5)], train.iloc[int(len(train) * 0.5):]

Stratify by building_id
X_train, X_test, y_train, y_test = train_test_split(train, y, test_size=0.25, random_state=47, stratify=train['building_id'])

Fit with CV control over X_test
Then predict on holdout and get the score.
preds = clf.predict(holdout)
np.sqrt(mean_squared_error(preds, y_holdout))
",113644,2019-10-21 17:26:50,Roman
Thanks for your reply! I will definitely try your method,113644,2019-10-21 18:47:07,Alex
@nroman How consistent are your holdout predictions with the LB score?,113644,2019-10-22 18:50:19,Alexey Pronin
Pretty consistent. Even though there is a difference between LB and CV in around 0.01 but improvement in CV always leads to improvement on LB.,113644,2019-10-23 07:12:45,Roman
@nroman Thanks for your sharing. I have a large gap between the cv rmse loss and my holdout loss after trying your method. I'm wondering whether it's normal or not?,113644,2019-10-26 13:23:17,syoya
"Overfitting is an issue in this competition. Mostly because of the regression type of the task and the way gradient boosting models perform them.
Try lowering number of boosting rounds (iterations) and see how that would affect your holdout set.",113644,2019-10-26 14:39:49,Roman
"""Overfitting is an issue in this competition""…
as allways here, you are very welcome !",113644,2019-10-26 20:13:26,mezoganet
@nroman  I am assuming that you are using this scheme to generate your local CV score and feature engineering. But for submission you must be building a model using entire 2016 data. Are you using any CV at that stage?,113644,2019-10-28 04:39:22,arnab
"@nroman 

improvement in CV always leads to improvement on LB.

what kind of changes do you make to see the corr between cv and lb? parameter tuning, feature engineering, or feature selection? ",113644,2019-10-28 11:52:41,YGSEO
Feature engineering and number of iterations.,113644,2019-10-28 14:15:19,Roman
"Thanks for sharing. When generating the submission file, do you retrain the model using the whole training set or just X_train? If the whole training set, what is the number of boosting rounds?",113644,2019-10-31 17:22:10,lll
Mind explaining what you mean by 'Fit with CV control over X_test'?,113644,2019-11-16 06:04:39,Lawrence Toh
"Thanks for ur sharing!
Are u still using this CV scheme?",113644,2019-11-16 09:53:58,jerrywu
"I'm using a variant of nroman's strategy below where I also validate backwards using the second half (nroman_cv_double). It seems pretty stable locally, but not super well correlated to LB currently. Nothing I have tried is well correlated with LB currently.
from lepmlutils import pdutils as pdu

def nroman_cv_double(train, lgb_params, bad_cols):
    trn_e, trn_l = pdu.split_at_proportion(train, 0.5)
    score1, val1 = nroman_cv(trn_e, trn_l, lgb_params, bad_cols)
    print(f""forwards score: {score1}, val: {val1}"")

    score2, val2 = nroman_cv(trn_l, trn_e, lgb_params, bad_cols)
    final = (score1 + score2) / 2

    print(f""backwards score: {score2}, val: {val2}"")
    print(f""final score: {final}, val: {(val1 + val2) / 2}"")
    return final  

def nroman_cv(train, test, lgb_params, bad_cols):
    Xtrn, Xval, ytrn, yval = train_test_split(train, train[""meter_reading""], test_size=0.25, random_state=47, stratify=train['building_id'])
    preds, val_score = predict(Xtrn, ytrn, Xval, yval, test, lgb_params, bad_cols)
    return mean_squared_error(np.log1p(preds), np.log1p(test[""meter_reading""])), val_score

def predict(Xtrn, ytrn, Xval, yval, test, prms, bad_cols):
    to_drop = bad_cols + [""meter_reading""]
    reg = lgb.LGBMRegressor(**prms)
    reg.fit(
        Xtrn.drop(to_drop, axis=1), 
        np.log1p(ytrn), 
        eval_metric=""rmse"",
        eval_set=(Xval.drop(to_drop, axis=1), np.log1p(yval)),
        verbose = 50,
    )

    val_score = best_scores(reg, ""rmse"")

    preds = np.expm1(reg.predict(test.drop(bad_cols, axis=1)))
    return preds, val_score

I suggest not actually copy-pasting the code, since it relies on lepmlutils a library I wrote, but maybe it will give someone some fun ideas. ",113644,2019-11-04 21:35:24,Louka Ewington-Pitsos
